transaction_date,ticker,type,amount,state,industry,party,name
3/17/2023,KO,sale_partial,"$15,000 ",NJ,Beverages (Production/Distribution),Democrat,Josh Gottheimer
3/17/2023,KO,sale_partial,"$15,000 ",NJ,Beverages (Production/Distribution),Democrat,Josh Gottheimer
3/17/2023,KO,sale_partial,"$15,000 ",NJ,Beverages (Production/Distribution),Democrat,Josh Gottheimer
3/17/2023,DE,sale_partial,"$15,000 ",NJ,Industrial Machinery/Components,Democrat,Josh Gottheimer
3/17/2023,DE,sale_partial,"$15,000 ",NJ,Industrial Machinery/Components,Democrat,Josh Gottheimer
3/17/2023,LLY,sale_partial,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
3/17/2023,LLY,sale_partial,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
3/17/2023,LLY,sale_partial,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
3/17/2023,LLY,sale_partial,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
3/17/2023,FIVE,sale_full,"$15,000 ",NJ,Department/Specialty Retail Stores,Democrat,Josh Gottheimer
3/17/2023,GMED,sale_partial,"$15,000 ",NJ,Medical/Dental Instruments,Democrat,Josh Gottheimer
3/17/2023,HSHCY,purchase,"$15,000 ",NJ,,Democrat,Josh Gottheimer
3/17/2023,IBN,sale_partial,"$15,000 ",NJ,Commercial Banks,Democrat,Josh Gottheimer
3/17/2023,INTU,purchase,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
3/17/2023,LRCX,purchase,"$15,000 ",NJ,Industrial Machinery/Components,Democrat,Josh Gottheimer
3/17/2023,MCK,sale_partial,"$15,000 ",NJ,Other Pharmaceuticals,Democrat,Josh Gottheimer
3/17/2023,MELI,purchase,"$15,000 ",NJ,Catalog/Specialty Distribution,Democrat,Josh Gottheimer
3/17/2023,FB,purchase,"$15,000 ",NJ,"Computer Software: Programming, Data Processing",Democrat,Josh Gottheimer
3/17/2023,MSFT,sale_full,"$5,000,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
3/17/2023,MSFT,purchase,"$5,000,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
3/17/2023,MSFT,sale_full,"$500,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
3/17/2023,MSFT,sale_full,"$5,000,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
3/17/2023,MSFT,sale_full,"$1,000,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
3/17/2023,MSFT,purchase,"$5,000,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
3/17/2023,MSFT,sale_full,"$1,000,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
3/17/2023,MSFT,purchase,"$1,000,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
3/17/2023,MSFT,purchase,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
3/17/2023,MDB,purchase,"$15,000 ",NJ,Retail: Computer Software & Peripheral Equipment,Democrat,Josh Gottheimer
3/17/2023,NFLX,purchase,"$15,000 ",NJ,Consumer Electronics/Video Chains,Democrat,Josh Gottheimer
3/17/2023,NFLX,purchase,"$15,000 ",NJ,Consumer Electronics/Video Chains,Democrat,Josh Gottheimer
3/17/2023,NVDA,purchase,"$15,000 ",NJ,Semiconductors,Democrat,Josh Gottheimer
3/17/2023,NVDA,purchase,"$15,000 ",NJ,Semiconductors,Democrat,Josh Gottheimer
3/17/2023,NVDA,purchase,"$15,000 ",NJ,Semiconductors,Democrat,Josh Gottheimer
3/17/2023,PYPL,purchase,"$15,000 ",NJ,Business Services,Democrat,Josh Gottheimer
3/17/2023,PFGC,sale_partial,"$15,000 ",NJ,Food Distributors,Democrat,Josh Gottheimer
3/17/2023,PFGC,sale_full,"$15,000 ",NJ,Food Distributors,Democrat,Josh Gottheimer
3/17/2023,TTD,purchase,"$15,000 ",NJ,"Computer Software: Programming, Data Processing",Democrat,Josh Gottheimer
3/17/2023,UBER,purchase,"$15,000 ",NJ,,Democrat,Josh Gottheimer
3/17/2023,UBER,purchase,"$15,000 ",NJ,,Democrat,Josh Gottheimer
3/17/2023,UBER,purchase,"$15,000 ",NJ,,Democrat,Josh Gottheimer
3/17/2023,UBER,purchase,"$15,000 ",NJ,,Democrat,Josh Gottheimer
3/17/2023,UBER,purchase,"$15,000 ",NJ,,Democrat,Josh Gottheimer
3/17/2023,UNH,sale_full,"$15,000 ",NJ,Medical Specialities,Democrat,Josh Gottheimer
3/17/2023,VRSK,sale_full,"$15,000 ",NJ,Business Services,Democrat,Josh Gottheimer
3/17/2023,WDAY,purchase,"$15,000 ",NJ,EDP Services,Democrat,Josh Gottheimer
3/16/2023,--,purchase,"$100,000 ",AR,,Republican,James French Hill
3/15/2023,SVC,sale_full,"$50,000 ",MI,Real Estate Investment Trusts,Democrat,Debbie Dingell
3/15/2023,ACN,purchase,"$15,000 ",OK,Business Services,Republican,Kevin Hern
3/15/2023,MMP,purchase,"$15,000 ",OK,Natural Gas Distribution,Republican,Kevin Hern
3/15/2023,OKE,purchase,"$15,000 ",OK,Oil & Gas Production,Republican,Kevin Hern
3/15/2023,PXD,sale_full,"$5,000,000 ",OK,Oil & Gas Production,Republican,Kevin Hern
3/15/2023,TXN,purchase,"$15,000 ",OK,Semiconductors,Republican,Kevin Hern
3/15/2023,--,purchase,"$5,000,000 ",OK,,Republican,Kevin Hern
3/15/2023,SNV,purchase,"$15,000 ",FL,Major Banks,Democrat,W. Gregory Steube
3/15/2023,SNV,purchase,"$15,000 ",FL,Major Banks,Democrat,W. Gregory Steube
3/15/2023,--,purchase,"$250,000 ",MO,,Republican,Ann Wagner
3/15/2023,--,purchase,"$250,000 ",MO,,Republican,Ann Wagner
3/15/2023,--,purchase,"$250,000 ",MO,,Republican,Ann Wagner
3/15/2023,--,purchase,"$250,000 ",MO,,Republican,Ann Wagner
3/14/2023,AAP,purchase,"$50,000 ",TX,Auto & Home Supply Stores,Republican,Michael C. Burgess
3/14/2023,AAP,sale_partial,"$15,000 ",TX,Auto & Home Supply Stores,Republican,Michael C. Burgess
3/14/2023,BX,purchase,"$50,000 ",TX,Investment Managers,Republican,Michael C. Burgess
3/14/2023,SYK,purchase,"$15,000 ",TX,Medical/Dental Instruments,Republican,Michael C. Burgess
3/14/2023,CI,purchase,"$50,000 ",TX,Medical Specialities,Republican,Michael C. Burgess
3/14/2023,--,sale_full,"$50,000 ",AR,,Republican,James French Hill
3/13/2023,GOOGL,sale_partial,"$15,000 ",UT,"Computer Software: Programming, Data Processing",Republican,John Curtis
3/13/2023,AMZN,sale_partial,"$15,000 ",UT,Catalog/Specialty Distribution,Republican,John Curtis
3/13/2023,AAPl,sale_partial,"$15,000 ",UT,Computer Manufacturing,Republican,John Curtis
3/13/2023,BSX,sale_partial,"$15,000 ",UT,Medical/Dental Instruments,Republican,John Curtis
3/13/2023,CVX,sale_partial,"$15,000 ",UT,Integrated oil Companies,Republican,John Curtis
3/13/2023,COST,sale_partial,"$15,000 ",UT,Department/Specialty Retail Stores,Republican,John Curtis
3/13/2023,JNJ,sale_partial,"$15,000 ",UT,Major Pharmaceuticals,Republican,John Curtis
3/13/2023,JPM,sale_partial,"$15,000 ",UT,Major Banks,Republican,John Curtis
3/13/2023,MA,sale_partial,"$15,000 ",UT,Business Services,Republican,John Curtis
3/13/2023,META,sale_partial,"$15,000 ",UT,Internet and Information Services,Republican,John Curtis
3/13/2023,MSFT,sale_partial,"$15,000 ",UT,Computer Software: Prepackaged Software,Republican,John Curtis
3/13/2023,NVDA,sale_partial,"$15,000 ",UT,Semiconductors,Republican,John Curtis
3/13/2023,PG,sale_partial,"$15,000 ",UT,Package Goods/Cosmetics,Republican,John Curtis
3/13/2023,RTX,sale_partial,"$15,000 ",UT,Aerospace,Republican,John Curtis
3/13/2023,TMO,sale_partial,"$15,000 ",UT,Industrial Machinery/Components,Republican,John Curtis
3/13/2023,UNH,sale_partial,"$15,000 ",UT,Medical Specialities,Republican,John Curtis
3/13/2023,LNT,purchase,"$15,000 ",FL,Power Generation,Democrat,Lois Frankel
3/13/2023,ADSK,purchase,"$15,000 ",FL,Computer Software: Prepackaged Software,Democrat,Lois Frankel
3/13/2023,BLK,sale_full,"$15,000 ",FL,Investment Bankers/Brokers/Service,Democrat,Lois Frankel
3/13/2023,BLK,sale_partial,"$15,000 ",FL,Investment Bankers/Brokers/Service,Democrat,Lois Frankel
3/13/2023,FLR,sale_partial,"$15,000 ",FL,Military/Government/Technical,Democrat,Lois Frankel
3/13/2023,HAS,sale_full,"$15,000 ",FL,Recreational Products/Toys,Democrat,Lois Frankel
3/13/2023,IFF,purchase,"$15,000 ",FL,Major Chemicals,Democrat,Lois Frankel
3/13/2023,JNJ,purchase,"$15,000 ",FL,Major Pharmaceuticals,Democrat,Lois Frankel
3/13/2023,LAMR,purchase,"$15,000 ",FL,Real Estate Investment Trusts,Democrat,Lois Frankel
3/13/2023,LSXMK,sale_full,"$15,000 ",FL,Broadcasting,Democrat,Lois Frankel
3/13/2023,PFE,purchase,"$15,000 ",FL,Major Pharmaceuticals,Democrat,Lois Frankel
3/13/2023,PPG,sale_partial,"$15,000 ",FL,Paints/Coatings,Democrat,Lois Frankel
3/13/2023,SHW,purchase,"$15,000 ",FL,RETAIL: Building Materials,Democrat,Lois Frankel
3/13/2023,TEL,purchase,"$15,000 ",FL,Electronic Components,Democrat,Lois Frankel
3/11/2023,JNJ,sale_partial,"$50,000 ",NJ,Major Pharmaceuticals,Jackson,Thomas H. Kean
3/11/2023,SYK,sale_partial,"$50,000 ",NJ,Medical/Dental Instruments,Jackson,Thomas H. Kean
3/10/2023,--,purchase,"$250,000 ",PA,,Republican,Mike Kelly
3/10/2023,BBY,sale_full,"$15,000 ",FL,Consumer Electronics/Video Chains,,Jared Moskowitz
3/10/2023,BRO,purchase,"$15,000 ",FL,Specialty Insurers,,Jared Moskowitz
3/10/2023,CB,purchase,"$15,000 ",FL,Property-Casualty Insurers,,Jared Moskowitz
3/10/2023,COST,purchase,"$15,000 ",FL,Department/Specialty Retail Stores,,Jared Moskowitz
3/10/2023,DG,purchase,"$15,000 ",FL,Department/Specialty Retail Stores,,Jared Moskowitz
3/10/2023,HRL,purchase,"$15,000 ",FL,Meat/Poultry/Fish,,Jared Moskowitz
3/10/2023,ITW,purchase,"$15,000 ",FL,Industrial Machinery/Components,,Jared Moskowitz
3/10/2023,INTC,sale_full,"$15,000 ",FL,Semiconductors,,Jared Moskowitz
3/10/2023,INTC,sale_full,"$15,000 ",FL,Semiconductors,,Jared Moskowitz
3/10/2023,INTC,sale_full,"$15,000 ",FL,Semiconductors,,Jared Moskowitz
3/10/2023,MRK,purchase,"$15,000 ",FL,Major Pharmaceuticals,,Jared Moskowitz
3/10/2023,NEE,purchase,"$15,000 ",FL,Electric Utilities: Central,,Jared Moskowitz
3/10/2023,PEP,purchase,"$15,000 ",FL,Beverages (Production/Distribution),,Jared Moskowitz
3/10/2023,PFE,sale_partial,"$15,000 ",FL,Major Pharmaceuticals,,Jared Moskowitz
3/10/2023,PNC,purchase,"$15,000 ",FL,Major Banks,,Jared Moskowitz
3/10/2023,PNC,purchase,"$15,000 ",FL,Major Banks,,Jared Moskowitz
3/10/2023,PEG,purchase,"$15,000 ",FL,Power Generation,,Jared Moskowitz
3/10/2023,SPGI,purchase,"$15,000 ",FL,Finance: Consumer Services,,Jared Moskowitz
3/10/2023,SPGI,purchase,"$15,000 ",FL,Finance: Consumer Services,,Jared Moskowitz
3/9/2023,NWN,purchase,"$15,000 ",OR,Oil/Gas Transmission,Democrat,Earl Blumenauer
3/9/2023,CSX,sale_full,"$15,000 ",PA,Railroads,Democrat,Dwight Evans
3/9/2023,CRM,sale_full,"$15,000 ",PA,Computer Software: Prepackaged Software,Democrat,Dwight Evans
3/8/2023,ARCC,purchase,"$50,000 ",MI,Finance/Investors Services,Democrat,Debbie Dingell
3/7/2023,WBA,sale_full,"$50,000 ",OK,Medical/Nursing Services,Republican,Tom Cole
3/7/2023,YOU,purchase,"$15,000 ",TN,,Republican,David Kustoff
3/7/2023,TJX,purchase,"$50,000 ",TN,Clothing/Shoe/Accessory Stores,Republican,David Kustoff
3/7/2023,WBA,sale_full,"$50,000 ",OK,Medical/Nursing Services,Republican,Tom Cole
3/6/2023,PYPL,purchase,"$50,000 ",OR,Business Services,Democrat,Earl Blumenauer
3/6/2023,--,purchase,"$250,000 ",MA,,Democrat,Katherine M. Clark
3/6/2023,PG,purchase,"$15,000 ",TX,Package Goods/Cosmetics,Democrat,Lloyd Doggett
3/5/2023,--,purchase,"$100,000 ",CT,,Democrat,James A. Himes
3/5/2023,NORW,sale_full,"$15,000 ",VA,,Republican,Robert J. Wittman
3/5/2023,EUFN,purchase,"$15,000 ",VA,,Republican,Robert J. Wittman
3/5/2023,IHE,purchase,"$15,000 ",VA,,Republican,Robert J. Wittman
3/5/2023,IYW,sale_partial,"$15,000 ",VA,,Republican,Robert J. Wittman
3/5/2023,MSFT,sale_partial,"$15,000 ",VA,Computer Software: Prepackaged Software,Republican,Robert J. Wittman
3/5/2023,SJNK,sale_full,"$15,000 ",VA,,Republican,Robert J. Wittman
3/5/2023,MOTI,purchase,"$15,000 ",VA,,Republican,Robert J. Wittman
3/3/2023,--,sale_full,"$50,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
3/3/2023,AAP,purchase,"$50,000 ",TX,Auto & Home Supply Stores,Republican,Michael C. Burgess
3/3/2023,AAP,sale_partial,"$15,000 ",TX,Auto & Home Supply Stores,Republican,Michael C. Burgess
3/3/2023,BX,sale_partial,"$15,000 ",TX,Investment Managers,Republican,Michael C. Burgess
3/3/2023,BX,purchase,"$50,000 ",TX,Investment Managers,Republican,Michael C. Burgess
3/3/2023,MSFT,purchase,"$50,000 ",TX,Computer Software: Prepackaged Software,Republican,Michael C. Burgess
3/3/2023,ARLP,purchase,"$15,000 ",NC,Coal Mining,Republican,Virginia Foxx
3/3/2023,T,purchase,"$15,000 ",NC,Telecommunications Equipment,Republican,Virginia Foxx
3/3/2023,BCC,purchase,"$50,000 ",NC,,Republican,Virginia Foxx
3/3/2023,CF,sale_full,"$50,000 ",NC,Agricultural Chemicals,Republican,Virginia Foxx
3/3/2023,FLNG,purchase,"$15,000 ",NC,,Republican,Virginia Foxx
3/3/2023,MRO,sale_full,"$50,000 ",NC,Oil & Gas Production,Republican,Virginia Foxx
3/3/2023,SIRE,purchase,"$15,000 ",NC,,Republican,Virginia Foxx
3/3/2023,TAK,purchase,"$15,000 ",NC,,Republican,Virginia Foxx
3/3/2023,UBS,sale_full,"$500,000 ",NJ,Major Banks,Democrat,Mikie Sherrill
3/3/2023,LHX,sale_full,"$15,000 ",VA,Industrial Machinery/Components,Democrat,Abigail Spanberger
3/1/2023,F,sale_full,"$50,000 ",MO,Auto Manufacturing,,Eric Burlison
3/1/2023,EAF,sale_full,"$50,000 ",MO,Metal Fabrications,,Eric Burlison
3/1/2023,AMZN,sale_full,"$15,000 ",MO,Catalog/Specialty Distribution,,Eric Burlison
3/1/2023,CCL,sale_full,"$50,000 ",MO,,,Eric Burlison
3/1/2023,ASO,purchase,"$15,000 ",MO,Recreational Games/Products/Toys,,Eric Burlison
2/28/2023,GOOGL,purchase,"$15,000 ",MA,"Computer Software: Programming, Data Processing",Democrat,William R. Keating
2/28/2023,JPM,purchase,"$15,000 ",MA,Major Banks,Democrat,William R. Keating
2/28/2023,LRCX,purchase,"$15,000 ",MA,Industrial Machinery/Components,Democrat,William R. Keating
2/28/2023,NXPI,purchase,"$15,000 ",MA,Semiconductors,Democrat,William R. Keating
2/28/2023,PNC,purchase,"$15,000 ",MA,Major Banks,Democrat,William R. Keating
2/28/2023,VEEV,purchase,"$15,000 ",MA,,Democrat,William R. Keating
2/27/2023,ET,sale_full,"$100,000 ",TN,Natural Gas Distribution,Republican,Mark E. Green
2/24/2023,WTRG,sale_full,"$15,000 ",MS,Water Supply,Republican,Michael Patrick Guest
2/24/2023,KMI,sale_full,"$15,000 ",MS,Natural Gas Distribution,Republican,Michael Patrick Guest
2/24/2023,PFE,sale_full,"$15,000 ",MS,Major Pharmaceuticals,Republican,Michael Patrick Guest
2/22/2023,DPLS,sale_full,"$15,000 ",PA,,Republican,Mike Kelly
2/22/2023,--,sale_full,"$100,000 ",PA,,Republican,Mike Kelly
2/22/2023,--,sale_full,"$100,000 ",PA,,Republican,Mike Kelly
2/22/2023,--,sale_full,"$100,000 ",PA,,Republican,Mike Kelly
2/22/2023,--,sale_full,"$15,000 ",PA,,Republican,Mike Kelly
2/22/2023,--,sale_full,"$250,000 ",PA,,Republican,Mike Kelly
2/20/2023,AGI,sale_full,"$15,000 ",FL,,Democrat,Debbie Wasserman Schultz
2/20/2023,AGI,sale_full,"$15,000 ",FL,,Democrat,Debbie Wasserman Schultz
2/19/2023,--,sale_full,"$1,000,000 ",WA,,Democrat,Suzan K. DelBene
2/19/2023,--,purchase,"$1,000,000 ",WA,,Democrat,Suzan K. DelBene
2/19/2023,--,purchase,"$100,000 ",WA,,Democrat,Suzan K. DelBene
2/17/2023,KEY$J,sale_full,"$15,000 ",FL,,Republican,Neal P. Dunn
2/17/2023,RF$A,sale_full,"$15,000 ",FL,,Republican,Neal P. Dunn
2/17/2023,SO,sale_full,"$50,000 ",FL,Electric Utilities: Central,Republican,Neal P. Dunn
2/17/2023,SO,sale_full,"$50,000 ",FL,Electric Utilities: Central,Republican,Neal P. Dunn
2/17/2023,ABBV,sale_partial,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
2/17/2023,ABBV,sale_partial,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
2/17/2023,ADBE,purchase,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,ALGN,purchase,"$15,000 ",NJ,Industrial Specialties,Democrat,Josh Gottheimer
2/17/2023,ALGM,purchase,"$15,000 ",NJ,Semiconductors,Democrat,Josh Gottheimer
2/17/2023,ALIZY,sale_partial,"$15,000 ",NJ,,Democrat,Josh Gottheimer
2/17/2023,GOOG,sale_partial,"$15,000 ",NJ,"Computer Software: Programming, Data Processing",Democrat,Josh Gottheimer
2/17/2023,GOOG,purchase,"$15,000 ",NJ,"Computer Software: Programming, Data Processing",Democrat,Josh Gottheimer
2/17/2023,AMGN,sale_partial,"$15,000 ",NJ,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Josh Gottheimer
2/17/2023,AAPL,sale_partial,"$15,000 ",NJ,Computer Manufacturing,Democrat,Josh Gottheimer
2/17/2023,AAPL,sale_partial,"$15,000 ",NJ,Computer Manufacturing,Democrat,Josh Gottheimer
2/17/2023,AAPL,sale_partial,"$15,000 ",NJ,Computer Manufacturing,Democrat,Josh Gottheimer
2/17/2023,AAPL,purchase,"$15,000 ",NJ,Computer Manufacturing,Democrat,Josh Gottheimer
2/17/2023,ADP,purchase,"$15,000 ",NJ,EDP Services,Democrat,Josh Gottheimer
2/17/2023,ADP,sale_partial,"$15,000 ",NJ,EDP Services,Democrat,Josh Gottheimer
2/17/2023,ADP,sale_partial,"$15,000 ",NJ,EDP Services,Democrat,Josh Gottheimer
2/17/2023,AZO,sale_partial,"$15,000 ",NJ,Other Specialty Stores,Democrat,Josh Gottheimer
2/17/2023,BHP,sale_partial,"$15,000 ",NJ,Precious Metals,Democrat,Josh Gottheimer
2/17/2023,BLK,sale_partial,"$15,000 ",NJ,Investment Bankers/Brokers/Service,Democrat,Josh Gottheimer
2/17/2023,BX,purchase,"$15,000 ",NJ,Investment Managers,Democrat,Josh Gottheimer
2/17/2023,SQ,purchase,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,SQ,purchase,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,SQ,purchase,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,COF,purchase,"$15,000 ",NJ,Major Banks,Democrat,Josh Gottheimer
2/17/2023,SCHW,purchase,"$15,000 ",NJ,Investment Bankers/Brokers/Service,Democrat,Josh Gottheimer
2/17/2023,CINF,sale_partial,"$15,000 ",NJ,Property-Casualty Insurers,Democrat,Josh Gottheimer
2/17/2023,CSCO,sale_partial,"$15,000 ",NJ,Computer Communications Equipment,Democrat,Josh Gottheimer
2/17/2023,KO,sale_partial,"$15,000 ",NJ,Beverages (Production/Distribution),Democrat,Josh Gottheimer
2/17/2023,KO,sale_partial,"$15,000 ",NJ,Beverages (Production/Distribution),Democrat,Josh Gottheimer
2/17/2023,KO,sale_partial,"$15,000 ",NJ,Beverages (Production/Distribution),Democrat,Josh Gottheimer
2/17/2023,COP,purchase,"$15,000 ",NJ,Integrated oil Companies,Democrat,Josh Gottheimer
2/17/2023,DBSDY,sale_partial,"$15,000 ",NJ,,Democrat,Josh Gottheimer
2/17/2023,DE,purchase,"$15,000 ",NJ,Industrial Machinery/Components,Democrat,Josh Gottheimer
2/17/2023,LLY,purchase,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
2/17/2023,LLY,sale_partial,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
2/17/2023,LLY,sale_partial,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
2/17/2023,ETSY,purchase,"$15,000 ",NJ,Business Services,Democrat,Josh Gottheimer
2/17/2023,EXAS,purchase,"$15,000 ",NJ,Biotechnology: Commercial Physical & Biological Resarch,Democrat,Josh Gottheimer
2/17/2023,FAST,sale_partial,"$15,000 ",NJ,RETAIL: Building Materials,Democrat,Josh Gottheimer
2/17/2023,FIS,purchase,"$15,000 ",NJ,Business Services,Democrat,Josh Gottheimer
2/17/2023,FCX,purchase,"$15,000 ",NJ,Precious Metals,Democrat,Josh Gottheimer
2/17/2023,GMED,sale_partial,"$15,000 ",NJ,Medical/Dental Instruments,Democrat,Josh Gottheimer
2/17/2023,HCA,sale_partial,"$15,000 ",NJ,Hospital/Nursing Management,Democrat,Josh Gottheimer
2/17/2023,HLI,sale_partial,"$15,000 ",NJ,Investment Managers,Democrat,Josh Gottheimer
2/17/2023,HUBS,purchase,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,ICFI,sale_partial,"$15,000 ",NJ,Professional Services,Democrat,Josh Gottheimer
2/17/2023,IBM,sale_partial,"$15,000 ",NJ,Computer Manufacturing,Democrat,Josh Gottheimer
2/17/2023,IBM,sale_full,"$15,000 ",NJ,Computer Manufacturing,Democrat,Josh Gottheimer
2/17/2023,IBM,purchase,"$15,000 ",NJ,Computer Manufacturing,Democrat,Josh Gottheimer
2/17/2023,JNJ,exchange,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
2/17/2023,LRCX,sale_partial,"$15,000 ",NJ,Industrial Machinery/Components,Democrat,Josh Gottheimer
2/17/2023,MTSI,sale_partial,"$15,000 ",NJ,Semiconductors,Democrat,Josh Gottheimer
2/17/2023,MTSI,sale_partial,"$15,000 ",NJ,Semiconductors,Democrat,Josh Gottheimer
2/17/2023,MA,purchase,"$15,000 ",NJ,Business Services,Democrat,Josh Gottheimer
2/17/2023,MA,purchase,"$15,000 ",NJ,Business Services,Democrat,Josh Gottheimer
2/17/2023,MTCH,purchase,"$15,000 ",NJ,"Computer Software: Programming, Data Processing",Democrat,Josh Gottheimer
2/17/2023,MCK,sale_partial,"$15,000 ",NJ,Other Pharmaceuticals,Democrat,Josh Gottheimer
2/17/2023,MELI,purchase,"$15,000 ",NJ,Catalog/Specialty Distribution,Democrat,Josh Gottheimer
2/17/2023,MELI,purchase,"$15,000 ",NJ,Catalog/Specialty Distribution,Democrat,Josh Gottheimer
2/17/2023,MRK,sale_partial,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
2/17/2023,FB,purchase,"$15,000 ",NJ,"Computer Software: Programming, Data Processing",Democrat,Josh Gottheimer
2/17/2023,MSFT,sale_partial,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,MSFT,sale_full,"$1,000,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,MSFT,sale_full,"$1,000,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,MSFT,sale_full,"$500,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,MSFT,purchase,"$1,000,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,MSFT,purchase,"$1,000,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,MSFT,purchase,"$500,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
2/17/2023,MNST,purchase,"$15,000 ",NJ,Beverages (Production/Distribution),Democrat,Josh Gottheimer
2/17/2023,MSCI,sale_partial,"$15,000 ",NJ,Advertising,Democrat,Josh Gottheimer
2/17/2023,NFLX,purchase,"$15,000 ",NJ,Consumer Electronics/Video Chains,Democrat,Josh Gottheimer
2/17/2023,NFLX,purchase,"$15,000 ",NJ,Consumer Electronics/Video Chains,Democrat,Josh Gottheimer
2/17/2023,ORCL,purchase,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
