state,senator,Lat,Lon
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Jerry Moran,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KS,Pat Roberts,39.0119,-98.4842
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
KY,Mitch Mcconnell,37.8393,-84.27
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,John Kennedy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
LA,Bill Cassidy,30.5191,-91.5209
MD,Benjamin L Cardin,39.0458,-76.6413
MD,Benjamin L Cardin,39.0458,-76.6413
MD,Benjamin L Cardin,39.0458,-76.6413
MD,Chris Van Hollen,39.0458,-76.6413
MD,Chris Van Hollen,39.0458,-76.6413
MD,Chris Van Hollen,39.0458,-76.6413
MD,Chris Van Hollen,39.0458,-76.6413
MD,Chris Van Hollen,39.0458,-76.6413
MD,Chris Van Hollen,39.0458,-76.6413
MD,Chris Van Hollen,39.0458,-76.6413
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,"Angus S. King, Jr.",45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
ME,Susan M. Collins,45.2538,-69.4455
